0,1,2,3,4,5,6,7,8,9
VISA: Debit/Credit in BGN,"??17,544.00",Bulgaria,yyy,USD,BGN,17544.0,"16,647.58",0.05384686543029066,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Bulgaria,yyy,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in British Pounds (GBP),"£7,867.00",Bulgaria,yyy,USD,GBP,7867.0,"7,649.27",0.028464154095750253,0.0
International Bank Transfer in Euros (EUR),"8.754,00 €",Bulgaria,yyy,USD,EUR,8754.0,"8,515.37",0.028023444665352084,0.0
American Express in EUR,"8.838,00 €",Bulgaria,yyy,USD,EUR,8838.0,"8,515.37",0.037887960241304745,0.0
Debit/Credit Card in BIF,"18,646,000.00 FBu",Burundi,yyy,USD,BIF,18646000.0,"17,703,032.39",0.05326588062577676,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Burundi,yyy,USD,USD,10000.0,10000,0.0,0.0
Debit/Credit Card in KHR,"43,120,000.00 ?",Cambodia,yyy,USD,KHR,43120000.0,"40,940,738.05",0.05322966936596306,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Cambodia,yyy,USD,USD,10000.0,10000,0.0,0.0
MasterCard: Debit/Credit in XAF,"5,883,500.00 Fr",Cameroon,yyy,USD,XAF,5883500.0,"5,584,929.88",0.0534599585697932,0.0
VISA: Debit/Credit in XAF,"5,883,500.00 Fr",Cameroon,yyy,USD,XAF,5883500.0,"5,584,929.88",0.0534599585697932,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Cameroon,yyy,USD,USD,10000.0,10000,0.0,0.0
Online Bill Pay,"$13,253.00",Canada,yyy,USD,CAD,13253.0,"12,921.62",0.025645391212556875,0.0
Bank Transfer in Canadian Dollars,"$13,253.00",Canada,yyy,USD,CAD,13253.0,"12,921.62",0.025645391212556875,0.0
VISA: Debit/Credit in CAD,"$13,545.00",Canada,yyy,USD,CAD,13545.0,"12,921.62",0.04824317693911438,0.0
MasterCard: Debit/Credit in CAD,"$13,545.00",Canada,yyy,USD,CAD,13545.0,"12,921.62",0.04824317693911438,0.0
PayPal in CAD,"$13,461.00",Canada,yyy,USD,CAD,13461.0,"12,921.62",0.041742444058871814,0.0
International Bank Transfer in US Dollars (USD),"$10,030.00",Canada,yyy,USD,USD,10030.0,10000,0.0,30.0
VISA: Debit/Credit in XAF,"5,885,100.00 Fr",Central African Republic,yyy,USD,XAF,5885100.0,"5,584,010.34",0.05391996820693569,0.0
MasterCard: Debit/Credit in XAF,"5,885,100.00 Fr",Central African Republic,yyy,USD,XAF,5885100.0,"5,584,010.34",0.05391996820693569,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Central African Republic,yyy,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Chad,yyy,USD,USD,10000.0,10000,0.0,0.0
MasterCard: Debit/Credit in CLP,$7.027.000,Chile,yyy,USD,CLP,7027000.0,"6,667,857.44",0.05386176342726361,0.0
VISA: Debit/Credit in CLP,$7.027.000,Chile,yyy,USD,CLP,7027000.0,"6,667,857.44",0.05386176342726361,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Chile,yyy,USD,USD,10000.0,10000,0.0,0.0
??????????-Domestic RMB Transfer ????????????,"CNY69,729.00",China,yyy,USD,CNY,69729.0,"68,591.86",0.016578352008532783,0.0
???-Alipay,"CNY69,729.00",China,yyy,USD,CNY,69729.0,"68,591.86",0.016578352008532783,0.0
????-UnionPay,"CNY69,729.00",China,yyy,USD,CNY,69729.0,"68,591.86",0.016578352008532783,0.0
????-mastercard?????,"CNY72,370.00",China,yyy,USD,CNY,72370.0,"68,591.86",0.05508146301908126,0.0
???-VISA?????,"CNY72,370.00",China,yyy,USD,CNY,72370.0,"68,591.86",0.05508146301908126,0.0
International Bank Transfer in US Dollars (USD),"$10,030.00",China,yyy,USD,USD,10030.0,10000,0.0,30.0
Debit/Credit Card in COP,"COL$31.635.000,00",Colombia,yyy,USD,COP,31635000.0,"30,022,224.77",0.05371937763958059,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Colombia,yyy,USD,USD,10000.0,10000,0.0,0.0
VISA: Debit/Credit in XAF,"5,884,100.00 Fr",Congo,yyy,USD,XAF,5884100.0,"5,585,734.22",0.053415677912437495,0.0
MasterCard: Debit/Credit in XAF,"5,884,100.00 Fr",Congo,yyy,USD,XAF,5884100.0,"5,585,734.22",0.053415677912437495,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Congo,yyy,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in South African Rand (ZAR),"R147,543.00",Congo,yyy,USD,ZAR,147543.0,"143,425.90",0.028705415130740028,0.0
MasterCard: Debit/Credit in CRC,"?6.184.200,00",Costa Rica,yyy,USD,CRC,6184200.0,"5,789,277.82",0.06821613891730621,0.0
VISA: Debit/Credit in CRC,"?6.184.200,00",Costa Rica,yyy,USD,CRC,6184200.0,"5,789,277.82",0.06821613891730621,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Costa Rica,yyy,USD,USD,10000.0,10000,0.0,0.0
MasterCard,"kn66.570,00",Croatia,yyy,USD,HRK,66570.0,"63,174.62",0.05374595050987244,0.0
Bank Transfer in Croatian Kuna (HRK),"kn65.297,00",Croatia,yyy,USD,HRK,65297.0,"63,174.62",0.03359545336402494,0.0
VISA,"kn66.570,00",Croatia,yyy,USD,HRK,66570.0,"63,174.62",0.05374595050987244,0.0
Online Bank Transfer,"kn65.297,00",Croatia,yyy,USD,HRK,65297.0,"63,174.62",0.03359545336402494,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Croatia,yyy,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in Euros (EUR),"8.757,00 €",Croatia,yyy,USD,EUR,8757.0,"8,515.37",0.02837574879306468,0.0
American Express in EUR,"8.841,00 €",Croatia,yyy,USD,EUR,8841.0,"8,515.37",0.03824026436901734,0.0
International Bank Transfer in British Pounds (GBP),"£7,870.00",Croatia,yyy,USD,GBP,7870.0,"7,653.37",0.028305177980419097,0.0
Domestic Bank Transfer in Euros (EUR),"8.683,00 €",Cyprus,yyy,USD,EUR,8683.0,"8,515.37",0.019685580309487336,0.0
MasterCard: Debit/Credit in EUR,"8.841,00 €",Cyprus,yyy,USD,EUR,8841.0,"8,515.37",0.03824026436901734,0.0
VISA: Debit/Credit in EUR,"8.841,00 €",Cyprus,yyy,USD,EUR,8841.0,"8,515.37",0.03824026436901734,0.0
American Express in EUR,"8.841,00 €",Cyprus,yyy,USD,EUR,8841.0,"8,515.37",0.03824026436901734,0.0
PayPal in EUR,"8.926,00 €",Cyprus,yyy,USD,EUR,8926.0,"8,515.37",0.04822221465420753,0.0
Online Bank Transfer,"8.757,00 €",Cyprus,yyy,USD,EUR,8757.0,"8,515.37",0.02837574879306468,0.0
