0,1,2,3,4,5,6,7,8,9
International Bank Transfer in US Dollars (USD),"$10,000.00",Belarus,yyy,USD,USD,10000.0,10000,0.0,0.0
MasterCard: Debit/Credit in EUR,"8.898,00 €",Belarus,yyy,USD,EUR,8898.0,"8,486.57",0.0484801280140269,0.0
VISA: Debit/Credit in EUR,"8.898,00 €",Belarus,yyy,USD,EUR,8898.0,"8,486.57",0.0484801280140269,0.0
Domestic Bank Transfer in Euros (EUR),"8.728,00 €",Belgium,yyy,USD,EUR,8728.0,"8,486.57",0.028448478007015825,0.0
VISA: Debit/Credit in EUR,"8.812,00 €",Belgium,yyy,USD,EUR,8812.0,"8,486.57",0.03834646977518601,0.0
MasterCard: Debit/Credit in EUR,"8.812,00 €",Belgium,yyy,USD,EUR,8812.0,"8,486.57",0.03834646977518601,0.0
American Express in EUR,"8.812,00 €",Belgium,yyy,USD,EUR,8812.0,"8,486.57",0.03834646977518601,0.0
PayPal in EUR,"8.897,00 €",Belgium,yyy,USD,EUR,8897.0,"8,486.57",0.04836229477869154,0.0
Online Bank Transfer,"8.728,00 €",Belgium,yyy,USD,EUR,8728.0,"8,486.57",0.028448478007015825,0.0
International Bank Transfer in US Dollars (USD),"$10,030.00",Belgium,yyy,USD,USD,10030.0,10000,0.0,30.0
Debit/Credit Card in BTN,"761,150.00 Nu",Bhutan,yyy,USD,BTN,761150.0,"722,336.81",0.05373281475161143,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Bhutan,yyy,USD,USD,10000.0,10000,0.0,0.0
Mastercard: Debit/Credit in BOB,"Bs72,488.00",Bolivia,yyy,USD,BOB,72488.0,"68,759.12",0.054231060548768,0.0
VISA: Debit/Credit in BOB,"Bs72,488.00",Bolivia,yyy,USD,BOB,72488.0,"68,759.12",0.054231060548768,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Bolivia,yyy,USD,USD,10000.0,10000,0.0,0.0
VISA: Debit/Credit in BAM,"17,494.00 KM",Bosnia and Herzegovina,yyy,USD,BAM,17494.0,"16,601.54",0.05375766344568029,0.0
MasterCard: Debit/Credit in BAM,"17,494.00 KM",Bosnia and Herzegovina,yyy,USD,BAM,17494.0,"16,601.54",0.05375766344568029,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Bosnia and Herzegovina,yyy,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in Euros (EUR),"8.729,00 €",Bosnia and Herzegovina,yyy,USD,EUR,8729.0,"8,486.57",0.028566311242351185,0.0
Mastercard: Debit/Credit in BWP,"P112,700.00",Botswana,yyy,USD,BWP,112700.0,"106,870.84",0.05454397102146857,0.0
VISA: Debit/Credit in BWP,"P112,700.00",Botswana,yyy,USD,BWP,112700.0,"106,870.84",0.05454397102146857,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Botswana,yyy,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in South African Rand (ZAR),"R146,664.00",Botswana,yyy,USD,ZAR,146664.0,"142,344.49",0.03034546683190905,0.0
International Bank Transfer in British Pounds (GBP),"£7,795.00",Botswana,yyy,USD,GBP,7795.0,"7,577.92",0.028646383176386122,0.0
Pagamento com Débito em Conta,"R$46.071,00",Brazil,yyy,USD,BRL,46071.0,"40,770.74",0.13000156484773154,0.0
Cartão de Crédito/Débito em Reais,"R$46.071,00",Brazil,yyy,USD,BRL,46071.0,"40,770.74",0.13000156484773154,0.0
Boleto,"R$45.303,00",Brazil,yyy,USD,BRL,45303.0,"40,770.74",0.11116452632451612,0.0
Pagamento Parcelado via Cartão de Crédito em Reais,"R$46.071,00",Brazil,yyy,USD,BRL,46071.0,"40,770.74",0.13000156484773154,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Brazil,yyy,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in Euros (EUR),"8.729,00 €",Brazil,yyy,USD,EUR,8729.0,"8,486.57",0.028566311242351185,0.0
International Bank Transfer in British Pounds (GBP),"£7,796.00",Brazil,yyy,USD,GBP,7796.0,"7,580.84",0.028382079030819785,0.0
MasterCard: Debit/Credit in BND,"$14,400.00",Brunei Darussalam,yyy,USD,BND,14400.0,"13,634.38",0.05615363514879304,0.0
VISA: Debit/Credit in BND,"$14,400.00",Brunei Darussalam,yyy,USD,BND,14400.0,"13,634.38",0.05615363514879304,0.0
MasterCard: Debit/Credit in SGD,"S$14,292.00",Brunei Darussalam,yyy,USD,SGD,14292.0,"13,634.38",0.04823248288517709,0.0
VISA: Debit/Credit in SGD,"S$14,292.00",Brunei Darussalam,yyy,USD,SGD,14292.0,"13,634.38",0.04823248288517709,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Brunei Darussalam,yyy,USD,USD,10000.0,10000,0.0,0.0
MasterCard: Debit/Credit in BGN,"??17,495.00",Bulgaria,yyy,USD,BGN,17495.0,"16,602.28",0.05377092784846426,0.0
VISA: Debit/Credit in BGN,"??17,495.00",Bulgaria,yyy,USD,BGN,17495.0,"16,602.28",0.05377092784846426,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Bulgaria,yyy,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in British Pounds (GBP),"£7,797.00",Bulgaria,yyy,USD,GBP,7797.0,"7,579.47",0.028699895903011655,0.0
International Bank Transfer in Euros (EUR),"8.728,00 €",Bulgaria,yyy,USD,EUR,8728.0,"8,486.57",0.028448478007015825,0.0
Debit/Credit Card in BIF,"18,587,000.00 FBu",Burundi,yyy,USD,BIF,18587000.0,"17,636,430.04",0.053898093766373195,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Burundi,yyy,USD,USD,10000.0,10000,0.0,0.0
Debit/Credit Card in KHR,"42,988,000.00 ?",Cambodia,yyy,USD,KHR,42988000.0,"40,799,956.26",0.053628580532208696,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Cambodia,yyy,USD,USD,10000.0,10000,0.0,0.0
MasterCard: Debit/Credit in XAF,"5,867,200.00 Fr",Cameroon,yyy,USD,XAF,5867200.0,"5,567,928.47",0.05374916930281618,0.0
VISA: Debit/Credit in XAF,"5,867,200.00 Fr",Cameroon,yyy,USD,XAF,5867200.0,"5,567,928.47",0.05374916930281618,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Cameroon,yyy,USD,USD,10000.0,10000,0.0,0.0
Bank Transfer in Canadian Dollars,"$13,240.00",Canada,yyy,USD,CAD,13240.0,"12,909.32",0.025615601751292887,0.0
Online Bill Pay,"$13,240.00",Canada,yyy,USD,CAD,13240.0,"12,909.32",0.025615601751292887,0.0
MasterCard: Debit/Credit in CAD,"$13,531.00",Canada,yyy,USD,CAD,13531.0,"12,909.32",0.04815745523389305,0.0
VISA: Debit/Credit in CAD,"$13,531.00",Canada,yyy,USD,CAD,13531.0,"12,909.32",0.04815745523389305,0.0
American Express in CAD,"$13,531.00",Canada,yyy,USD,CAD,13531.0,"12,909.32",0.04815745523389305,0.0
PayPal in CAD,"$13,447.00",Canada,yyy,USD,CAD,13447.0,"12,909.32",0.041650528455410535,0.0
International Bank Transfer in US Dollars (USD),"$10,030.00",Canada,yyy,USD,USD,10030.0,10000,0.0,30.0
MasterCard: Debit/Credit in XAF,"5,866,200.00 Fr",Central African Republic,yyy,USD,XAF,5866200.0,"5,566,962.12",0.053752454848749694,0.0
VISA: Debit/Credit in XAF,"5,866,200.00 Fr",Central African Republic,yyy,USD,XAF,5866200.0,"5,566,962.12",0.053752454848749694,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Central African Republic,yyy,USD,USD,10000.0,10000,0.0,0.0
VISA: Debit/Credit in XAF,"5,866,200.00 Fr",Chad,yyy,USD,XAF,5866200.0,"5,566,914.12",0.05376154069357188,0.0
MasterCard: Debit/Credit in XAF,"5,866,200.00 Fr",Chad,yyy,USD,XAF,5866200.0,"5,566,914.12",0.05376154069357188,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Chad,yyy,USD,USD,10000.0,10000,0.0,0.0
MasterCard: Debit/Credit in CLP,$7.030.000,Chile,yyy,USD,CLP,7030000.0,"6,671,175.28",0.05378733205762804,0.0
VISA: Debit/Credit in CLP,$7.030.000,Chile,yyy,USD,CLP,7030000.0,"6,671,175.28",0.05378733205762804,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Chile,yyy,USD,USD,10000.0,10000,0.0,0.0
??????????-Domestic RMB Transfer ????????????,"CNY69,579.00",China,yyy,USD,CNY,69579.0,"68,444.86",0.016570126668386777,0.0
???-Alipay,"CNY69,579.00",China,yyy,USD,CNY,69579.0,"68,444.86",0.016570126668386777,0.0
????-UnionPay,"CNY69,579.00",China,yyy,USD,CNY,69579.0,"68,444.86",0.016570126668386777,0.0
????-mastercard?????,"CNY72,214.00",China,yyy,USD,CNY,72214.0,"68,444.86",0.05506826955303874,0.0
???-VISA?????,"CNY72,214.00",China,yyy,USD,CNY,72214.0,"68,444.86",0.05506826955303874,0.0
International Bank Transfer in US Dollars (USD),"$10,030.00",China,yyy,USD,USD,10030.0,10000,0.0,30.0
Debit/Credit Card in COP,"COL$31.664.000,00",Colombia,yyy,USD,COP,31664000.0,"30,048,207.48",0.05377334142395903,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Colombia,yyy,USD,USD,10000.0,10000,0.0,0.0
VISA: Debit/Credit in XAF,"5,866,300.00 Fr",Congo,yyy,USD,XAF,5866300.0,"5,567,207.82",0.053723911459802424,0.0
MasterCard: Debit/Credit in XAF,"5,866,300.00 Fr",Congo,yyy,USD,XAF,5866300.0,"5,567,207.82",0.053723911459802424,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Congo,yyy,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in South African Rand (ZAR),"R146,755.00",Congo,yyy,USD,ZAR,146755.0,"142,502.21",0.02984367751208917,0.0
VISA: Debit/Credit in CRC,"?6.189.400,00",Costa Rica,yyy,USD,CRC,6189400.0,"5,787,211.65",0.06949604996734474,0.0
MasterCard: Debit/Credit in CRC,"?6.189.400,00",Costa Rica,yyy,USD,CRC,6189400.0,"5,787,211.65",0.06949604996734474,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Costa Rica,yyy,USD,USD,10000.0,10000,0.0,0.0
Bank Transfer in Croatian Kuna (HRK),"kn65.194,00",Croatia,yyy,USD,HRK,65194.0,"63,043.48",0.03411169561071179,0.0
MasterCard,"kn66.465,00",Croatia,yyy,USD,HRK,66465.0,"63,043.48",0.05427238470972726,0.0
VISA,"kn66.465,00",Croatia,yyy,USD,HRK,66465.0,"63,043.48",0.05427238470972726,0.0
Online Bank Transfer,"kn65.194,00",Croatia,yyy,USD,HRK,65194.0,"63,043.48",0.03411169561071179,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Croatia,yyy,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in Euros (EUR),"8.728,00 €",Croatia,yyy,USD,EUR,8728.0,"8,486.57",0.028448478007015825,0.0
American Express in EUR,"8.812,00 €",Croatia,yyy,USD,EUR,8812.0,"8,486.57",0.03834646977518601,0.0
International Bank Transfer in British Pounds (GBP),"£7,796.00",Croatia,yyy,USD,GBP,7796.0,"7,580.50",0.02842820394433085,0.0
Domestic Bank Transfer in Euros (EUR),"8.729,00 €",Cyprus,yyy,USD,EUR,8729.0,"8,486.57",0.028566311242351185,0.0
VISA: Debit/Credit in EUR,"8.813,00 €",Cyprus,yyy,USD,EUR,8813.0,"8,486.57",0.03846430301052137,0.0
MasterCard: Debit/Credit in EUR,"8.813,00 €",Cyprus,yyy,USD,EUR,8813.0,"8,486.57",0.03846430301052137,0.0
American Express in EUR,"8.813,00 €",Cyprus,yyy,USD,EUR,8813.0,"8,486.57",0.03846430301052137,0.0
PayPal in EUR,"8.898,00 €",Cyprus,yyy,USD,EUR,8898.0,"8,486.57",0.0484801280140269,0.0
Online Bank Transfer,"8.729,00 €",Cyprus,yyy,USD,EUR,8729.0,"8,486.57",0.028566311242351185,0.0
International Bank Transfer in US Dollars (USD),"$10,030.00",Cyprus,yyy,USD,USD,10030.0,10000,0.0,30.0
Bank Transfer from a Czech Koruna (CZK) Account,"K?223.580,00",Czech Republic,yyy,USD,CZK,223580.0,"216,838.03",0.03109219356032704,0.0
MasterCard: Debit/Credit in CZK,"K?228.528,00",Czech Republic,yyy,USD,CZK,228528.0,"216,838.03",0.05391106901312469,0.0
VISA: Debit/Credit in CZK,"K?228.528,00",Czech Republic,yyy,USD,CZK,228528.0,"216,838.03",0.05391106901312469,0.0
Online Bank Transfer,"K?223.580,00",Czech Republic,yyy,USD,CZK,223580.0,"216,838.03",0.03109219356032704,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Czech Republic,yyy,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in Euros (EUR),"8.729,00 €",Czech Republic,yyy,USD,EUR,8729.0,"8,486.57",0.028566311242351185,0.0
American Express in EUR,"8.813,00 €",Czech Republic,yyy,USD,EUR,8813.0,"8,486.57",0.03846430301052137,0.0
International Bank Transfer in British Pounds (GBP),"£7,797.00",Czech Republic,yyy,USD,GBP,7797.0,"7,579.79",0.028656466735885826,0.0
Domestic Bank Transfer in Danish Krone (DKK),"65.112,00 kr",Denmark,yyy,USD,DKK,65112.0,"63,311.56",0.02843777660825294,0.0
VISA: Debit/Credit in DKK,"65.741,00 kr",Denmark,yyy,USD,DKK,65741.0,"63,311.56",0.03837277110214947,0.0
MasterCard: Debit/Credit in DKK,"65.741,00 kr",Denmark,yyy,USD,DKK,65741.0,"63,311.56",0.03837277110214947,0.0
Online Bank Transfer,"65.112,00 kr",Denmark,yyy,USD,DKK,65112.0,"63,311.56",0.02843777660825294,0.0
International Bank Transfer in US Dollars (USD),"$10,030.00",Denmark,yyy,USD,USD,10030.0,10000,0.0,30.0
American Express in EUR,"8.814,00 €",Denmark,yyy,USD,EUR,8814.0,"8,486.57",0.03858213624585673,0.0
MasterCard: Debit/Credit in DOP,"$525,200.00",Dominican Republic,yyy,USD,DOP,525200.0,"498,351.28",0.05387508987636185,0.0
VISA: Debit/Credit in DOP,"$525,200.00",Dominican Republic,yyy,USD,DOP,525200.0,"498,351.28",0.05387508987636185,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Dominican Republic,yyy,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Ecuador,yyy,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in Canadian Dollars (CAD),"$13,243.00",Ecuador,yyy,USD,CAD,13243.0,"12,909.21",0.02585673329351687,0.0
MasterCard: Debit/Credit in EGP,"?.?188,809.00",Egypt,yyy,USD,EGP,188809.0,"179,152.29",0.053902241495210536,0.0
VISA: Debit/Credit in EGP,"?.?188,809.00",Egypt,yyy,USD,EGP,188809.0,"179,152.29",0.053902241495210536,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Egypt,yyy,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in Euros (EUR),"8.730,00 €",Egypt,yyy,USD,EUR,8730.0,"8,486.57",0.028684144477686545,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",El Salvador,yyy,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in Mexican Pesos (MXN),"$194,920.00",El Salvador,yyy,USD,MXN,194920.0,"188,792.67",0.03245533844084088,0.0
Domestic Bank Transfer in Euros (EUR),"8.731,00 €",Estonia,yyy,USD,EUR,8731.0,"8,486.57",0.028801977713021905,0.0
VISA: Debit/Credit in EUR,"8.815,00 €",Estonia,yyy,USD,EUR,8815.0,"8,486.57",0.03869996948119209,0.0
MasterCard: Debit/Credit in EUR,"8.815,00 €",Estonia,yyy,USD,EUR,8815.0,"8,486.57",0.03869996948119209,0.0
American Express in EUR,"8.815,00 €",Estonia,yyy,USD,EUR,8815.0,"8,486.57",0.03869996948119209,0.0
PayPal in EUR,"8.900,00 €",Estonia,yyy,USD,EUR,8900.0,"8,486.57",0.04871579448469762,0.0
Online Bank Transfer,"8.731,00 €",Estonia,yyy,USD,EUR,8731.0,"8,486.57",0.028801977713021905,0.0
International Bank Transfer in US Dollars (USD),"$10,030.00",Estonia,yyy,USD,USD,10030.0,10000,0.0,30.0
Mastercard: Debit/Credit in ETB,"290,604.00 Br",Ethiopia,yyy,USD,ETB,290604.0,"275,782.43",0.0537437065878345,0.0
VISA: Debit/Credit in ETB,"290,604.00 Br",Ethiopia,yyy,USD,ETB,290604.0,"275,782.43",0.0537437065878345,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Ethiopia,yyy,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in Euros (EUR),"8.731,00 €",Ethiopia,yyy,USD,EUR,8731.0,"8,486.57",0.028801977713021905,0.0
VISA: Debit/Credit in FJD,"22,279.00 $",Fiji,yyy,USD,FJD,22279.0,"21,141.88",0.05378518845060132,0.0
MasterCard: Debit/Credit in FJD,"22,279.00 $",Fiji,yyy,USD,FJD,22279.0,"21,141.88",0.05378518845060132,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Fiji,yyy,USD,USD,10000.0,10000,0.0,0.0
Domestic Bank Transfer in Euros (EUR),"8.731,00 €",Finland,yyy,USD,EUR,8731.0,"8,486.57",0.028801977713021905,0.0
VISA: Debit/Credit in EUR,"8.816,00 €",Finland,yyy,USD,EUR,8816.0,"8,486.57",0.03881780271652744,0.0
MasterCard: Debit/Credit in EUR,"8.816,00 €",Finland,yyy,USD,EUR,8816.0,"8,486.57",0.03881780271652744,0.0
American Express in EUR,"8.816,00 €",Finland,yyy,USD,EUR,8816.0,"8,486.57",0.03881780271652744,0.0
PayPal in EUR,"8.901,00 €",Finland,yyy,USD,EUR,8901.0,"8,486.57",0.04883362772003298,0.0
Online Bank Transfer,"8.731,00 €",Finland,yyy,USD,EUR,8731.0,"8,486.57",0.028801977713021905,0.0
International Bank Transfer in US Dollars (USD),"$10,030.00",Finland,yyy,USD,USD,10030.0,10000,0.0,30.0
Domestic Bank Transfer in Euros (EUR),"8.731,00 €",France,yyy,USD,EUR,8731.0,"8,486.57",0.028801977713021905,0.0
VISA: Debit/Credit in EUR,"8.815,00 €",France,yyy,USD,EUR,8815.0,"8,486.57",0.03869996948119209,0.0
