0,1,2,3,4,5,6,7,8,9
MasterCard: Debit/Credit in NPR,"?1,223,970.00",Nepal,yyy,USD,NPR,1223970.0,"1,161,542.23",0.05374558788103642,0.0
VISA: Debit/Credit in NPR,"?1,223,970.00",Nepal,yyy,USD,NPR,1223970.0,"1,161,542.23",0.05374558788103642,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Nepal,yyy,USD,USD,10000.0,10000,0.0,0.0
Online Bank Transfer,"8.758,00 €",Netherlands,yyy,USD,EUR,8758.0,"8,516.78",0.02832291077144171,0.0
Domestic Bank Transfer in Euros (EUR),"8.758,00 €",Netherlands,yyy,USD,EUR,8758.0,"8,516.78",0.02832291077144171,0.0
VISA: Debit/Credit in EUR,"8.842,00 €",Netherlands,yyy,USD,EUR,8842.0,"8,516.78",0.03818579322232103,0.0
MasterCard: Debit/Credit in EUR,"8.842,00 €",Netherlands,yyy,USD,EUR,8842.0,"8,516.78",0.03818579322232103,0.0
American Express in EUR,"8.842,00 €",Netherlands,yyy,USD,EUR,8842.0,"8,516.78",0.03818579322232103,0.0
PayPal in EUR,"8.928,00 €",Netherlands,yyy,USD,EUR,8928.0,"8,516.78",0.0482835062077451,0.0
International Bank Transfer in US Dollars (USD),"$10,030.00",Netherlands,yyy,USD,USD,10030.0,10000,0.0,30.0
Domestic Bank Transfer in New Zealand Dollar (NZD),"$15,447.00",New Zealand,yyy,USD,NZD,15447.0,"14,982.01",0.031036556510107775,0.0
VISA: Debit/Credit in NZD,"$15,706.00",New Zealand,yyy,USD,NZD,15706.0,"14,982.01",0.048323956531867204,0.0
MasterCard: Debit/Credit in NZD,"$15,706.00",New Zealand,yyy,USD,NZD,15706.0,"14,982.01",0.048323956531867204,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",New Zealand,yyy,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in British Pounds (GBP),"£7,864.00",New Zealand,yyy,USD,GBP,7864.0,"7,646.46",0.028449766297083873,0.0
VISA: Debit/Credit in NIO,"339,600.00 C$",Nicaragua,yyy,USD,NIO,339600.0,"322,616.39",0.05264335764218298,0.0
MasterCard: Debit/Credit in NIO,"339,600.00 C$",Nicaragua,yyy,USD,NIO,339600.0,"322,616.39",0.05264335764218298,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Nicaragua,yyy,USD,USD,10000.0,10000,0.0,0.0
Debit/Credit Card in XOF,"5,886,400.00 CFA",Niger,yyy,USD,XOF,5886400.0,"5,585,992.65",0.05377868694474555,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Niger,yyy,USD,USD,10000.0,10000,0.0,0.0
Online Bank Transfer in NGN,"3,840,426.00 ?",Nigeria,yyy,USD,NGN,3840426.0,"3,624,966.59",0.05943762643064806,0.0
Debit/Credit Card in NGN,"3,840,426.00 ?",Nigeria,yyy,USD,NGN,3840426.0,"3,624,966.59",0.05943762643064806,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Nigeria,yyy,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in Euros (EUR),"8.757,00 €",Nigeria,yyy,USD,EUR,8757.0,"8,516.78",0.02820549550416934,0.0
Domestic Bank Transfer in Norwegian Krone (NOK),"kr83.851,00",Norway,yyy,USD,NOK,83851.0,"81,545.84",0.028268272176729108,0.0
VISA: Debit/Credit in NOK,"kr84.661,00",Norway,yyy,USD,NOK,84661.0,"81,545.84",0.03820133559234908,0.0
MasterCard: Debit/Credit in NOK,"kr84.661,00",Norway,yyy,USD,NOK,84661.0,"81,545.84",0.03820133559234908,0.0
American Express in NOK,"kr84.661,00",Norway,yyy,USD,NOK,84661.0,"81,545.84",0.03820133559234908,0.0
Online Bank Transfer,"kr83.851,00",Norway,yyy,USD,NOK,83851.0,"81,545.84",0.028268272176729108,0.0
International Bank Transfer in US Dollars (USD),"$10,030.00",Norway,yyy,USD,USD,10030.0,10000,0.0,30.0
MasterCard: Debit/Credit in OMR,"?.?.4,052.000",Oman,yyy,USD,OMR,4052.0,"3,845.00",0.053836150845253575,0.0
VISA: Debit/Credit in OMR,"?.?.4,052.000",Oman,yyy,USD,OMR,4052.0,"3,845.00",0.053836150845253575,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Oman,yyy,USD,USD,10000.0,10000,0.0,0.0
MasterCard: Debit/Credit in PKR,"?1,304,090.00",Pakistan,yyy,USD,PKR,1304090.0,"1,238,366.46",0.05307277136688605,0.0
VISA: Debit/Credit in PKR,"?1,304,090.00",Pakistan,yyy,USD,PKR,1304090.0,"1,238,366.46",0.05307277136688605,0.0
UnionPay Card in PKR,"?1,282,460.00",Pakistan,yyy,USD,PKR,1282460.0,"1,238,366.46",0.03560621304294695,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Pakistan,yyy,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Panama,yyy,USD,USD,10000.0,10000,0.0,0.0
MasterCard: Debit/Credit in PGK,"34,327.00 K",Papua New Guinea,yyy,USD,PGK,34327.0,"32,575.54",0.05376610794479536,0.0
Visa: Debit/Credit in PGK,"34,327.00 K",Papua New Guinea,yyy,USD,PGK,34327.0,"32,575.54",0.05376610794479536,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Papua New Guinea,yyy,USD,USD,10000.0,10000,0.0,0.0
Domestic Bank Transfer in New Zealand Dollar (NZD),"$15,276.00",Papua New Guinea,yyy,USD,NZD,15276.0,"14,981.17",0.01968003834146465,0.0
MasterCard: Debit/Credit in PYG,"?61,487,200.00",Paraguay,yyy,USD,PYG,61487200.0,"58,381,486.00",0.053196898756568134,0.0
VISA: Debit/Credit in PYG,"?61,487,200.00",Paraguay,yyy,USD,PYG,61487200.0,"58,381,486.00",0.053196898756568134,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Paraguay,yyy,USD,USD,10000.0,10000,0.0,0.0
MasterCard: Debit/Credit in PEN,"S/.34,693.00",Peru,yyy,USD,PEN,34693.0,"32,924.47",0.05371475987312776,0.0
VISA: Debit/Credit in PEN,"S/.34,693.00",Peru,yyy,USD,PEN,34693.0,"32,924.47",0.05371475987312776,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Peru,yyy,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in British Pounds (GBP),"£7,863.00",Peru,yyy,USD,GBP,7863.0,"7,647.07",0.028236958730598817,0.0
International Bank Transfer in Euros (EUR),"8.756,00 €",Peru,yyy,USD,EUR,8756.0,"8,516.78",0.028088080236896965,0.0
MasterCard: Debit/Credit in PHP,"?571,480.00",Philippines,yyy,USD,PHP,571480.0,"542,325.56",0.053758189084799804,0.0
VISA: Debit/Credit in PHP,"?571,480.00",Philippines,yyy,USD,PHP,571480.0,"542,325.56",0.053758189084799804,0.0
UnionPay Card in PHP,"?562,005.00",Philippines,yyy,USD,PHP,562005.0,"542,325.56",0.036287133507039465,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Philippines,yyy,USD,USD,10000.0,10000,0.0,0.0
Bank Transfer from a Polish Z?oty (PLN) Account,"37,912.00 z?",Poland,yyy,USD,PLN,37912.0,"36,676.29",0.03369233911063521,0.0
MasterCard: Debit/Credit in PLN,"38,651.00 z?",Poland,yyy,USD,PLN,38651.0,"36,676.29",0.05384159630104351,0.0
VISA: Debit/Credit in PLN,"38,651.00 z?",Poland,yyy,USD,PLN,38651.0,"36,676.29",0.05384159630104351,0.0
Online Bank Transfer,"37,912.00 z?",Poland,yyy,USD,PLN,37912.0,"36,676.29",0.03369233911063521,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Poland,yyy,USD,USD,10000.0,10000,0.0,0.0
American Express in EUR,"8.841,00 €",Poland,yyy,USD,EUR,8841.0,"8,516.78",0.03806837795504866,0.0
International Bank Transfer in British Pounds (GBP),"£7,864.00",Poland,yyy,USD,GBP,7864.0,"7,647.12",0.028361003881199734,0.0
Domestic Bank Transfer in Euros (EUR),"8.757,00 €",Portugal,yyy,USD,EUR,8757.0,"8,516.78",0.02820549550416934,0.0
VISA: Debit/Credit in EUR,"8.841,00 €",Portugal,yyy,USD,EUR,8841.0,"8,516.78",0.03806837795504866,0.0
MasterCard: Debit/Credit in EUR,"8.841,00 €",Portugal,yyy,USD,EUR,8841.0,"8,516.78",0.03806837795504866,0.0
American Express in EUR,"8.841,00 €",Portugal,yyy,USD,EUR,8841.0,"8,516.78",0.03806837795504866,0.0
PayPal in EUR,"8.926,00 €",Portugal,yyy,USD,EUR,8926.0,"8,516.78",0.048048675673200356,0.0
Online Bank Transfer,"8.757,00 €",Portugal,yyy,USD,EUR,8757.0,"8,516.78",0.02820549550416934,0.0
International Bank Transfer in US Dollars (USD),"$10,030.00",Portugal,yyy,USD,USD,10030.0,10000,0.0,30.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Puerto Rico,yyy,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in Canadian Dollars (CAD),"$13,253.00",Puerto Rico,yyy,USD,CAD,13253.0,"12,921.06",0.025689842783796418,0.0
Bank Transfer in Qatari Riyal (QAR),"37,449.00 ?.?",Qatar,yyy,USD,QAR,37449.0,"36,400.00",0.02881868131868132,0.0
MasterCard: Debit/Credit in QAR,"38,357.00 ?.?",Qatar,yyy,USD,QAR,38357.0,"36,400.00",0.05376373626373626,0.0
VISA: Debit/Credit in QAR,"38,357.00 ?.?",Qatar,yyy,USD,QAR,38357.0,"36,400.00",0.05376373626373626,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Qatar,yyy,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in British Pounds (GBP),"£7,863.00",Qatar,yyy,USD,GBP,7863.0,"7,647.16",0.02822485733265685,0.0
International Bank Transfer in Euros (EUR),"8.755,00 €",Reunion,yyy,USD,EUR,8755.0,"8,516.78",0.02797066496962459,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Reunion,yyy,USD,USD,10000.0,10000,0.0,0.0
Bank Transfer in Romanian Leu (RON),"RON40.991,00",Romania,yyy,USD,RON,40991.0,"39,654.70",0.033698401450521706,0.0
MasterCard: Debit/Credit in RON,"RON41.790,00",Romania,yyy,USD,RON,41790.0,"39,654.70",0.0538473371378425,0.0
VISA: Debit/Credit in RON,"RON41.790,00",Romania,yyy,USD,RON,41790.0,"39,654.70",0.0538473371378425,0.0
Online Bank Transfer,"RON40.991,00",Romania,yyy,USD,RON,40991.0,"39,654.70",0.033698401450521706,0.0
International Bank Transfer in Euros (EUR),"8.756,00 €",Romania,yyy,USD,EUR,8756.0,"8,516.78",0.028088080236896965,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Romania,yyy,USD,USD,10000.0,10000,0.0,0.0
American Express in EUR,"8.840,00 €",Romania,yyy,USD,EUR,8840.0,"8,516.78",0.037950962687776285,0.0
International Bank Transfer in British Pounds (GBP),"£7,864.00",Romania,yyy,USD,GBP,7864.0,"7,647.16",0.028355624833271455,0.0
