0,1,2,3,4,5,6,7,8,9
International Bank Transfer in US Dollars (USD),"$7,878.00",Ecuador,yyy,USD,USD,7878.0,10000,0.0,-2122.0
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Ecuador,yyy,USD,CAD,10000.0,"12,925.49",-0.2263349397198868,0.0
VISA: Debit/Credit in EGP,"?.?145,977.00",Egypt,yyy,USD,EGP,145977.0,"179,036.23",-0.18465106196661987,0.0
MasterCard: Debit/Credit in EGP,"?.?145,977.00",Egypt,yyy,USD,EGP,145977.0,"179,036.23",-0.18465106196661987,0.0
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Egypt,yyy,USD,CAD,10000.0,"12,925.49",-0.2263349397198868,0.0
International Bank Transfer in US Dollars (USD),"$7,878.00",Egypt,yyy,USD,USD,7878.0,10000,0.0,-2122.0
MasterCard: Debit/Credit in USD,"$8,110.00",El Salvador,yyy,USD,USD,8110.0,10000,0.0,-1890.0
VISA: Debit/Credit in USD,"$8,110.00",El Salvador,yyy,USD,USD,8110.0,10000,0.0,-1890.0
International Bank Transfer in US Dollars (USD),"$7,875.00",El Salvador,yyy,USD,USD,7875.0,10000,0.0,-2125.0
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",El Salvador,yyy,USD,CAD,10000.0,"12,920.85",-0.22605710924590877,0.0
International Bank Transfer in Mexican Pesos (MXN),"$150,927.00",El Salvador,yyy,USD,MXN,150927.0,"188,620.00",-0.19983564839359558,0.0
Domestic Bank Transfer in Euros (EUR),"6.775,00 €",Estonia,yyy,USD,EUR,6775.0,"8,513.67",-0.20422097638268807,0.0
