0,1,2,3,4,5,6,7,8,9
International Bank Transfer in South African Rand (ZAR),"R147,718.00",Botswana,yyy,USD,ZAR,147718.0,"143,309.37",0.030763026869771355,0.0
International Bank Transfer in British Pounds (GBP),"£7,870.00",Botswana,yyy,USD,GBP,7870.0,"7,657.92",0.027694204170323002,0.0
Pagamento com Débito em Conta,"R$45.765,00",Brazil,yyy,USD,BRL,45765.0,"40,527.35",0.12923741621398888,0.0
Cartão de Crédito/Débito em Reais,"R$45.765,00",Brazil,yyy,USD,BRL,45765.0,"40,527.35",0.12923741621398888,0.0
Boleto,"R$45.003,00",Brazil,yyy,USD,BRL,45003.0,"40,527.35",0.11043529863166483,0.0
Pagamento Parcelado via Cartão de Crédito em Reais,"R$45.765,00",Brazil,yyy,USD,BRL,45765.0,"40,527.35",0.12923741621398888,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Brazil,yyy,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in Euros (EUR),"8.757,00 €",Brazil,yyy,USD,EUR,8757.0,"8,514.59",0.028469955687825232,0.0
International Bank Transfer in British Pounds (GBP),"£7,875.00",Brazil,yyy,USD,GBP,7875.0,"7,652.60",0.029062018137626378,0.0
MasterCard: Debit/Credit in BND,"$14,400.00",Brunei Darussalam,yyy,USD,BND,14400.0,"13,647.49",0.055139076855890735,0.0
VISA: Debit/Credit in BND,"$14,400.00",Brunei Darussalam,yyy,USD,BND,14400.0,"13,647.49",0.055139076855890735,0.0
MasterCard: Debit/Credit in SGD,"S$14,306.00",Brunei Darussalam,yyy,USD,SGD,14306.0,"13,647.49",0.04825136343752589,0.0
VISA: Debit/Credit in SGD,"S$14,306.00",Brunei Darussalam,yyy,USD,SGD,14306.0,"13,647.49",0.04825136343752589,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Brunei Darussalam,yyy,USD,USD,10000.0,10000,0.0,0.0
MasterCard: Debit/Credit in BGN,"??17,547.00",Bulgaria,yyy,USD,BGN,17547.0,"16,654.71",0.053575835304247324,0.0
VISA: Debit/Credit in BGN,"??17,547.00",Bulgaria,yyy,USD,BGN,17547.0,"16,654.71",0.053575835304247324,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Bulgaria,yyy,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in British Pounds (GBP),"£7,869.00",Bulgaria,yyy,USD,GBP,7869.0,"7,652.60",0.028277970885711996,0.0
International Bank Transfer in Euros (EUR),"8.755,00 €",Bulgaria,yyy,USD,EUR,8755.0,"8,514.59",0.028235064753558286,0.0
Debit/Credit Card in BIF,"18,756,000.00 FBu",Burundi,yyy,USD,BIF,18756000.0,"17,759,133.93",0.05613258360060131,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Burundi,yyy,USD,USD,10000.0,10000,0.0,0.0
Debit/Credit Card in KHR,"43,219,000.00 ?",Cambodia,yyy,USD,KHR,43219000.0,"41,014,281.46",0.05375489857478535,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Cambodia,yyy,USD,USD,10000.0,10000,0.0,0.0
MasterCard: Debit/Credit in XAF,"5,886,000.00 Fr",Cameroon,yyy,USD,XAF,5886000.0,"5,585,746.48",0.05375351729174782,0.0
VISA: Debit/Credit in XAF,"5,886,000.00 Fr",Cameroon,yyy,USD,XAF,5886000.0,"5,585,746.48",0.05375351729174782,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Cameroon,yyy,USD,USD,10000.0,10000,0.0,0.0
Bank Transfer in Canadian Dollars,"$13,255.00",Canada,yyy,USD,CAD,13255.0,"12,918.53",0.026045533044394317,0.0
Online Bill Pay,"$13,255.00",Canada,yyy,USD,CAD,13255.0,"12,918.53",0.026045533044394317,0.0
MasterCard: Debit/Credit in CAD,"$13,546.00",Canada,yyy,USD,CAD,13546.0,"12,918.53",0.048571315776640166,0.0
VISA: Debit/Credit in CAD,"$13,546.00",Canada,yyy,USD,CAD,13546.0,"12,918.53",0.048571315776640166,0.0
American Express in CAD,"$13,546.00",Canada,yyy,USD,CAD,13546.0,"12,918.53",0.048571315776640166,0.0
