Terms,http://www.xe.com/legal/dfs.php,Privacy,http://www.xe.com/privacy.php
from,amount,timestamp,quotecurrency,mid
USD,10000.0,2018-08-01T00:00:00Z,KZT,3472346.3560927417
USD,10000.0,2018-08-01T00:00:00Z,SZL,132476.605192146
USD,10000.0,2018-08-01T00:00:00Z,YER,2502803.665075551
USD,10000.0,2018-08-01T00:00:00Z,AFN,721610.4593206389
USD,10000.0,2018-08-01T00:00:00Z,AWG,17900.0
USD,10000.0,2018-08-01T00:00:00Z,NPR,1101080.968995158
USD,10000.0,2018-08-01T00:00:00Z,MNT,2.4641265401935913E7
USD,10000.0,2018-08-01T00:00:00Z,GBP,7623.0431223171
USD,10000.0,2018-08-01T00:00:00Z,BYN,19871.2253561247
USD,10000.0,2018-08-01T00:00:00Z,HUF,2742269.070241731
USD,10000.0,2018-08-01T00:00:00Z,BYN,19871.2253561247
USD,10000.0,2018-08-01T00:00:00Z,BIF,1.7803986480370563E7
USD,10000.0,2018-08-01T00:00:00Z,XDR,7128.0934351239
USD,10000.0,2018-08-01T00:00:00Z,BZD,20091.69649448
USD,10000.0,2018-08-01T00:00:00Z,MOP,80844.3662533548
USD,10000.0,2018-08-01T00:00:00Z,NAD,132476.605192146
USD,10000.0,2018-08-01T00:00:00Z,EUR,8555.1113968465
USD,10000.0,2018-08-01T00:00:00Z,TMT,35007.2955242376
USD,10000.0,2018-08-01T00:00:00Z,PEN,32702.8150315394
USD,10000.0,2018-08-01T00:00:00Z,WST,25863.6806493017
USD,10000.0,2018-08-01T00:00:00Z,TMT,35007.2955242376
USD,10000.0,2018-08-01T00:00:00Z,EUR,8555.1113968465
USD,10000.0,2018-08-01T00:00:00Z,EUR,8555.1113968465
USD,10000.0,2018-08-01T00:00:00Z,GTQ,74897.4595597126
USD,10000.0,2018-08-01T00:00:00Z,CLP,6372072.165737218
USD,10000.0,2018-08-01T00:00:00Z,EUR,8555.1113968465
USD,10000.0,2018-08-01T00:00:00Z,TND,26840.2371444675
USD,10000.0,2018-08-01T00:00:00Z,SLL,7.950738645057175E7
