Terms,http://www.xe.com/legal/dfs.php,Privacy,http://www.xe.com/privacy.php
from,amount,timestamp,quotecurrency,mid
CAD,1000.0,2018-08-20T00:00:00Z,EUR,669.4324149371
CAD,1000.0,2018-08-20T00:00:00Z,EUR,669.4324149371
CAD,1000.0,2018-08-20T00:00:00Z,KZT,275888.0919293001
CAD,1000.0,2018-08-20T00:00:00Z,SZL,11299.2369196025
CAD,1000.0,2018-08-20T00:00:00Z,YER,191609.6859667498
CAD,1000.0,2018-08-20T00:00:00Z,AFN,55644.9802958832
CAD,1000.0,2018-08-20T00:00:00Z,AWG,1370.5461942074
CAD,1000.0,2018-08-20T00:00:00Z,NPR,85905.7236463262
CAD,1000.0,2018-08-20T00:00:00Z,MNT,1882167.41347195
CAD,1000.0,2018-08-20T00:00:00Z,GBP,600.6777207462
CAD,1000.0,2018-08-20T00:00:00Z,BYN,1571.8933205073
CAD,1000.0,2018-08-20T00:00:00Z,HUF,216323.2585842153
CAD,1000.0,2018-08-20T00:00:00Z,BYN,1571.8933205073
CAD,1000.0,2018-08-20T00:00:00Z,BIF,1363651.4174266201
CAD,1000.0,2018-08-20T00:00:00Z,XDR,550.7093486104
CAD,1000.0,2018-08-20T00:00:00Z,BZD,1539.8325775503
CAD,1000.0,2018-08-20T00:00:00Z,MOP,6190.598041294
CAD,1000.0,2018-08-20T00:00:00Z,NAD,11299.2369196025
CAD,1000.0,2018-08-20T00:00:00Z,EUR,669.4324149371
CAD,1000.0,2018-08-20T00:00:00Z,TMT,2679.8397441891
CAD,1000.0,2018-08-20T00:00:00Z,PEN,2537.9904503713
CAD,1000.0,2018-08-20T00:00:00Z,WST,2019.8932403729
CAD,1000.0,2018-08-20T00:00:00Z,TMT,2679.8397441891
CAD,1000.0,2018-08-20T00:00:00Z,EUR,669.4324149371
CAD,1000.0,2018-08-20T00:00:00Z,EUR,669.4324149371
CAD,1000.0,2018-08-20T00:00:00Z,GTQ,5735.4168529388
CAD,1000.0,2018-08-20T00:00:00Z,CLP,511215.4106223997
CAD,1000.0,2018-08-20T00:00:00Z,EUR,669.4324149371
CAD,1000.0,2018-08-20T00:00:00Z,TND,2114.4616157578
CAD,1000.0,2018-08-20T00:00:00Z,SLL,6459229.861072949
CAD,1000.0,2018-08-20T00:00:00Z,DOP,38147.1573225573
CAD,1000.0,2018-08-20T00:00:00Z,KMF,329339.1589536513
CAD,1000.0,2018-08-20T00:00:00Z,GEL,1961.1527951868
CAD,1000.0,2018-08-20T00:00:00Z,MAD,7295.1967041277
CAD,1000.0,2018-08-20T00:00:00Z,AZN,1300.6881953175
CAD,1000.0,2018-08-20T00:00:00Z,TOP,1776.2909520919
CAD,1000.0,2018-08-20T00:00:00Z,AZN,1300.6881953175
CAD,1000.0,2018-08-20T00:00:00Z,PGK,2493.8845645639
CAD,1000.0,2018-08-20T00:00:00Z,CNH,5234.9501646936
CAD,1000.0,2018-08-20T00:00:00Z,UAH,21383.6227436451
CAD,1000.0,2018-08-20T00:00:00Z,ERN,11485.0239738047
CAD,1000.0,2018-08-20T00:00:00Z,MRO,273697.7287131832
CAD,1000.0,2018-08-20T00:00:00Z,CNY,5265.7667332335
CAD,1000.0,2018-08-20T00:00:00Z,MRU,27369.7728713183
CAD,1000.0,2018-08-20T00:00:00Z,BMD,765.6682649203
CAD,1000.0,2018-08-20T00:00:00Z,PHP,40842.8301463587
CAD,1000.0,2018-08-20T00:00:00Z,PYG,4409062.007670713
CAD,1000.0,2018-08-20T00:00:00Z,JMD,103385.7476488706
CAD,1000.0,2018-08-20T00:00:00Z,EUR,669.4324149371
CAD,1000.0,2018-08-20T00:00:00Z,COP,2322146.860598569
CAD,1000.0,2018-08-20T00:00:00Z,USD,765.6682649203
CAD,1000.0,2018-08-20T00:00:00Z,GGP,600.6777207462
CAD,1000.0,2018-08-20T00:00:00Z,ETB,21205.3118219404
CAD,1000.0,2018-08-20T00:00:00Z,VEF,7647.1117958916
CAD,1000.0,2018-08-20T00:00:00Z,SOS,442519.8731544183
CAD,1000.0,2018-08-20T00:00:00Z,VEF,7647.1117958916
CAD,1000.0,2018-08-20T00:00:00Z,VUV,86158.683615149
CAD,1000.0,2018-08-20T00:00:00Z,LAK,6519759.3278386155
CAD,1000.0,2018-08-20T00:00:00Z,BND,1049.6475534759
CAD,1000.0,2018-08-20T00:00:00Z,ZMW,7864.8112964159
CAD,1000.0,2018-08-20T00:00:00Z,LRD,118278.1872643325
CAD,1000.0,2018-08-20T00:00:00Z,ALL,84328.9732353295
CAD,1000.0,2018-08-20T00:00:00Z,GHS,3714.7200495778
CAD,1000.0,2018-08-20T00:00:00Z,EUR,669.4324149371
CAD,1000.0,2018-08-20T00:00:00Z,ZMW,7864.8112964159
CAD,1000.0,2018-08-20T00:00:00Z,SPL,127.6113769763
CAD,1000.0,2018-08-20T00:00:00Z,TRY,4600.7022296368
CAD,1000.0,2018-08-20T00:00:00Z,ILS,2805.5419292539
