Terms,http://www.xe.com/legal/dfs.php,Privacy,http://www.xe.com/privacy.php
from,amount,timestamp,quotecurrency,mid
USD,10000.0,2018-08-20T00:00:00Z,YER,2502515.707461
USD,10000.0,2018-08-20T00:00:00Z,AFN,726750.5112239999
USD,10000.0,2018-08-20T00:00:00Z,AWG,17900.0
USD,10000.0,2018-08-20T00:00:00Z,NPR,1121970.539751528
USD,10000.0,2018-08-20T00:00:00Z,MNT,2.4582022002281E7
USD,10000.0,2018-08-20T00:00:00Z,GBP,7845.1432332607
USD,10000.0,2018-08-20T00:00:00Z,BYN,20529.691415
USD,10000.0,2018-08-20T00:00:00Z,HUF,2825286.9877887475
USD,10000.0,2018-08-20T00:00:00Z,BYN,20529.691415
USD,10000.0,2018-08-20T00:00:00Z,BIF,1.7809950861272E7
USD,10000.0,2018-08-20T00:00:00Z,XDR,7192.531986
USD,10000.0,2018-08-20T00:00:00Z,BZD,20110.962516
USD,10000.0,2018-08-20T00:00:00Z,MOP,80852.2218422915
USD,10000.0,2018-08-20T00:00:00Z,NAD,147573.5306958089
USD,10000.0,2018-08-20T00:00:00Z,EUR,8743.1129851872
USD,10000.0,2018-08-20T00:00:00Z,TMT,35000.01067
USD,10000.0,2018-08-20T00:00:00Z,PEN,33147.38989
USD,10000.0,2018-08-20T00:00:00Z,WST,26380.7882984822
USD,10000.0,2018-08-20T00:00:00Z,TMT,35000.01067
USD,10000.0,2018-08-20T00:00:00Z,EUR,8743.1129851872
USD,10000.0,2018-08-20T00:00:00Z,EUR,8743.1129851872
USD,10000.0,2018-08-20T00:00:00Z,GTQ,74907.334099
USD,10000.0,2018-08-20T00:00:00Z,CLP,6676721.944008
USD,10000.0,2018-08-20T00:00:00Z,EUR,8743.1129851872
USD,10000.0,2018-08-20T00:00:00Z,TND,27615.8972838952
USD,10000.0,2018-08-20T00:00:00Z,SLL,8.4360684084839E7
USD,10000.0,2018-08-20T00:00:00Z,DOP,498220.4313577937
USD,10000.0,2018-08-20T00:00:00Z,KMF,4301329.62331835
USD,10000.0,2018-08-20T00:00:00Z,GEL,25613.60951
USD,10000.0,2018-08-20T00:00:00Z,MAD,95278.8177120922
USD,10000.0,2018-08-20T00:00:00Z,AZN,16987.620552
USD,10000.0,2018-08-20T00:00:00Z,TOP,23199.2239129404
USD,10000.0,2018-08-20T00:00:00Z,AZN,16987.620552
USD,10000.0,2018-08-20T00:00:00Z,PGK,32571.345566
USD,10000.0,2018-08-20T00:00:00Z,CNH,68370.9956979656
USD,10000.0,2018-08-20T00:00:00Z,UAH,279280.515118
USD,10000.0,2018-08-20T00:00:00Z,ERN,150000.0
USD,10000.0,2018-08-20T00:00:00Z,MRO,3574625.477545
USD,10000.0,2018-08-20T00:00:00Z,CNY,68773.4750738492
USD,10000.0,2018-08-20T00:00:00Z,MRU,357462.5477545001
USD,10000.0,2018-08-20T00:00:00Z,BMD,10000.0
USD,10000.0,2018-08-20T00:00:00Z,PHP,533427.2297495487
USD,10000.0,2018-08-20T00:00:00Z,PYG,5.7584494613076E7
USD,10000.0,2018-08-20T00:00:00Z,JMD,1350268.1564010002
USD,10000.0,2018-08-20T00:00:00Z,EUR,8743.1129851872
USD,10000.0,2018-08-20T00:00:00Z,COP,3.0328367610224E7
USD,10000.0,2018-08-20T00:00:00Z,USD,10000.0
USD,10000.0,2018-08-20T00:00:00Z,GGP,7845.1432332607
USD,10000.0,2018-08-20T00:00:00Z,ETB,276951.687741
USD,10000.0,2018-08-20T00:00:00Z,VEF,99875.0
USD,10000.0,2018-08-20T00:00:00Z,SOS,5779524.807658999
USD,10000.0,2018-08-20T00:00:00Z,VEF,99875.0
USD,10000.0,2018-08-20T00:00:00Z,VUV,1125274.319997
USD,10000.0,2018-08-20T00:00:00Z,LAK,8.5151228365422E7
USD,10000.0,2018-08-20T00:00:00Z,BND,13708.9076505627
USD,10000.0,2018-08-20T00:00:00Z,ZMW,102718.261377
USD,10000.0,2018-08-20T00:00:00Z,LRD,1544770.6622219998
USD,10000.0,2018-08-20T00:00:00Z,ALL,1101377.412372
USD,10000.0,2018-08-20T00:00:00Z,GHS,48516.050877
USD,10000.0,2018-08-20T00:00:00Z,EUR,8743.1129851872
USD,10000.0,2018-08-20T00:00:00Z,ZMW,102718.261377
USD,10000.0,2018-08-20T00:00:00Z,SPL,1666.66666
USD,10000.0,2018-08-20T00:00:00Z,TRY,60087.4091355421
USD,10000.0,2018-08-20T00:00:00Z,ILS,36641.7423549068
USD,10000.0,2018-08-20T00:00:00Z,GHS,48516.050877
USD,10000.0,2018-08-20T00:00:00Z,GYD,2091095.6656389998
USD,10000.0,2018-08-20T00:00:00Z,KPW,9000434.475502
USD,10000.0,2018-08-20T00:00:00Z,BOB,69022.658006
USD,10000.0,2018-08-20T00:00:00Z,MDL,165083.376891
USD,10000.0,2018-08-20T00:00:00Z,AMD,4831059.616439
USD,10000.0,2018-08-20T00:00:00Z,TRY,60087.4091355421
USD,10000.0,2018-08-20T00:00:00Z,LBP,1.5075E7
USD,10000.0,2018-08-20T00:00:00Z,JOD,7090.0
USD,10000.0,2018-08-20T00:00:00Z,HKD,78497.3027595063
USD,10000.0,2018-08-20T00:00:00Z,EUR,8743.1129851872
USD,10000.0,2018-08-20T00:00:00Z,LSL,147573.5306958089
USD,10000.0,2018-08-20T00:00:00Z,CAD,13060.4864510621
USD,10000.0,2018-08-20T00:00:00Z,EUR,8743.1129851872
USD,10000.0,2018-08-20T00:00:00Z,MUR,347150.472619
USD,10000.0,2018-08-20T00:00:00Z,IMP,7845.1432332607
USD,10000.0,2018-08-20T00:00:00Z,RON,40705.5401578788
USD,10000.0,2018-08-20T00:00:00Z,GIP,7845.1432332607
USD,10000.0,2018-08-20T00:00:00Z,RON,40705.5401578788
USD,10000.0,2018-08-20T00:00:00Z,NGN,3609515.282236
USD,10000.0,2018-08-20T00:00:00Z,CRC,5680795.597998737
USD,10000.0,2018-08-20T00:00:00Z,PKR,1234913.834348
USD,10000.0,2018-08-20T00:00:00Z,ANG,18000.911305
USD,10000.0,2018-08-20T00:00:00Z,SRD,74391.8629880484
USD,10000.0,2018-08-20T00:00:00Z,EUR,8743.1129851872
USD,10000.0,2018-08-20T00:00:00Z,SAR,37500.0
USD,10000.0,2018-08-20T00:00:00Z,TTD,67356.390007
USD,10000.0,2018-08-20T00:00:00Z,MVR,154493.208568
USD,10000.0,2018-08-20T00:00:00Z,SRD,74391.8629880484
USD,10000.0,2018-08-20T00:00:00Z,INR,697959.9003119926
USD,10000.0,2018-08-20T00:00:00Z,KRW,1.119249512372227E7
USD,10000.0,2018-08-20T00:00:00Z,JPY,1104827.5608520478
USD,10000.0,2018-08-20T00:00:00Z,AOA,2682248.176208
USD,10000.0,2018-08-20T00:00:00Z,PLN,37633.2268078072
USD,10000.0,2018-08-20T00:00:00Z,SBD,79434.461544
USD,10000.0,2018-08-20T00:00:00Z,EUR,8743.1129851872
USD,10000.0,2018-08-20T00:00:00Z,MWK,7263652.816645
USD,10000.0,2018-08-20T00:00:00Z,MGA,3.3184038981372E7
USD,10000.0,2018-08-20T00:00:00Z,EUR,8743.1129851872
USD,10000.0,2018-08-20T00:00:00Z,EUR,8743.1129851872
USD,10000.0,2018-08-20T00:00:00Z,MGA,3.3184038981372E7
USD,10000.0,2018-08-20T00:00:00Z,BAM,17100.0426698188
USD,10000.0,2018-08-20T00:00:00Z,EGP,178893.48254
USD,10000.0,2018-08-20T00:00:00Z,NIO,318739.561502
USD,10000.0,2018-08-20T00:00:00Z,NZD,15095.2773654673
USD,10000.0,2018-08-20T00:00:00Z,BRL,39117.0906583634
