USD,10000.0,2018-07-30T00:00:00Z,FJD,21014.320279
USD,10000.0,2018-07-30T00:00:00Z,MXN,186225.8440517817
USD,10000.0,2018-07-30T00:00:00Z,STD,2.1026252453182077E8
USD,10000.0,2018-07-30T00:00:00Z,EUR,8576.2884388838
USD,10000.0,2018-07-30T00:00:00Z,SCR,135887.837372
USD,10000.0,2018-07-30T00:00:00Z,TVD,13513.6603204386
USD,10000.0,2018-07-30T00:00:00Z,CDF,1.6112933939181E7
USD,10000.0,2018-07-30T00:00:00Z,BBD,20000.0
USD,10000.0,2018-07-30T00:00:00Z,HNL,239221.364286
USD,10000.0,2018-07-30T00:00:00Z,UGX,3.7266835535942E7
USD,10000.0,2018-07-30T00:00:00Z,ZAR,131898.9052192219
USD,10000.0,2018-07-30T00:00:00Z,STN,210262.5245318208
USD,10000.0,2018-07-30T00:00:00Z,CUC,10000.0
USD,10000.0,2018-07-30T00:00:00Z,BSD,10000.0
USD,10000.0,2018-07-30T00:00:00Z,SDG,180113.195115
USD,10000.0,2018-07-30T00:00:00Z,SDG,180113.195115
USD,10000.0,2018-07-30T00:00:00Z,IQD,1.1926856552038E7
USD,10000.0,2018-07-30T00:00:00Z,CUP,265000.0
USD,10000.0,2018-07-30T00:00:00Z,GMD,480336.026965
USD,10000.0,2018-07-30T00:00:00Z,TWD,305756.378828
USD,10000.0,2018-07-30T00:00:00Z,RSD,1012428.1238439999
USD,10000.0,2018-07-30T00:00:00Z,MYR,40614.618374
USD,10000.0,2018-07-30T00:00:00Z,FKP,7627.1327604978
USD,10000.0,2018-07-30T00:00:00Z,XOF,5625676.435504882
USD,10000.0,2018-07-30T00:00:00Z,UYU,307414.659102
USD,10000.0,2018-07-30T00:00:00Z,CVE,945707.3261557133
USD,10000.0,2018-07-30T00:00:00Z,OMR,3845.0
USD,10000.0,2018-07-30T00:00:00Z,KES,1004087.5054939999
USD,10000.0,2018-07-30T00:00:00Z,SEK,88345.2130122949
USD,10000.0,2018-07-30T00:00:00Z,BTN,686239.7480619999
USD,10000.0,2018-07-30T00:00:00Z,GNF,9.0286471992099E7
USD,10000.0,2018-07-30T00:00:00Z,MZN,582527.762246
USD,10000.0,2018-07-30T00:00:00Z,MZN,582527.762246
USD,10000.0,2018-07-30T00:00:00Z,SVC,87500.0
USD,10000.0,2018-07-30T00:00:00Z,ARS,273026.820448
USD,10000.0,2018-07-30T00:00:00Z,QAR,36400.0
USD,10000.0,2018-07-30T00:00:00Z,IRR,4.3821964596253306E8
USD,10000.0,2018-07-30T00:00:00Z,EUR,8576.2884388838
USD,10000.0,2018-07-30T00:00:00Z,XPD,10.763128
USD,10000.0,2018-07-30T00:00:00Z,THB,333854.4589191051
USD,10000.0,2018-07-30T00:00:00Z,UZS,7.795453419216901E7
USD,10000.0,2018-07-30T00:00:00Z,XPF,1023423.4413904989
USD,10000.0,2018-07-30T00:00:00Z,BDT,843924.570085
USD,10000.0,2018-07-30T00:00:00Z,LYD,13744.176529
USD,10000.0,2018-07-30T00:00:00Z,KWD,3030.251739
USD,10000.0,2018-07-30T00:00:00Z,XPT,12.017101
USD,10000.0,2018-07-30T00:00:00Z,RUB,627292.2781506927
USD,10000.0,2018-07-30T00:00:00Z,ISK,1053226.6509024
USD,10000.0,2018-07-30T00:00:00Z,EUR,8576.2884388838
USD,10000.0,2018-07-30T00:00:00Z,MKD,527791.603013
USD,10000.0,2018-07-30T00:00:00Z,DZD,1184029.3078273502
USD,10000.0,2018-07-30T00:00:00Z,PAB,10000.0
USD,10000.0,2018-07-30T00:00:00Z,SGD,13616.0713409087
USD,10000.0,2018-07-30T00:00:00Z,JEP,7627.1327604978
USD,10000.0,2018-07-30T00:00:00Z,KGS,680704.388863
USD,10000.0,2018-07-30T00:00:00Z,XAF,5625676.435504882
USD,10000.0,2018-07-30T00:00:00Z,XAG,645.4224116133
USD,10000.0,2018-07-30T00:00:00Z,EUR,8576.2884388838
USD,10000.0,2018-07-30T00:00:00Z,CHF,9941.2440104759
USD,10000.0,2018-07-30T00:00:00Z,HRK,63437.241938
USD,10000.0,2018-07-30T00:00:00Z,EUR,8576.2884388838
USD,10000.0,2018-07-30T00:00:00Z,DJF,1777353.3008309999
USD,10000.0,2018-07-30T00:00:00Z,TZS,2.2788034848251E7
USD,10000.0,2018-07-30T00:00:00Z,VND,2.32031172056283E8
USD,10000.0,2018-07-30T00:00:00Z,XAU,8.1786367971
USD,10000.0,2018-07-30T00:00:00Z,AUD,13513.6603204386
USD,10000.0,2018-07-30T00:00:00Z,KHR,4.0463528438166E7
USD,10000.0,2018-07-30T00:00:00Z,IDR,1.44184022749114E8
USD,10000.0,2018-07-30T00:00:00Z,KYD,8199.999894
USD,10000.0,2018-07-30T00:00:00Z,BWP,102678.663133
USD,10000.0,2018-07-30T00:00:00Z,SHP,7627.1327604978
USD,10000.0,2018-07-30T00:00:00Z,EUR,8576.2884388838
USD,10000.0,2018-07-30T00:00:00Z,TJS,94199.979245
USD,10000.0,2018-07-30T00:00:00Z,RWF,8747826.041441
USD,10000.0,2018-07-30T00:00:00Z,DKK,63886.6041205351
USD,10000.0,2018-07-30T00:00:00Z,BGN,16773.762217422
USD,10000.0,2018-07-30T00:00:00Z,MMK,1.4499693228206E7
