Terms,http://www.xe.com/legal/dfs.php,Privacy,http://www.xe.com/privacy.php
from,amount,timestamp,quotecurrency,mid
USD,10000.0,2018-07-04T00:00:00Z,SZL,136966.4882118503
USD,10000.0,2018-07-04T00:00:00Z,YER,2507498.5566676883
USD,10000.0,2018-07-04T00:00:00Z,AFN,735401.387129
USD,10000.0,2018-07-04T00:00:00Z,AWG,17900.0
USD,10000.0,2018-07-04T00:00:00Z,NPR,1101777.8945238122
USD,10000.0,2018-07-04T00:00:00Z,MNT,2.461988847054098E7
USD,10000.0,2018-07-04T00:00:00Z,GBP,7579.2287920165
USD,10000.0,2018-07-04T00:00:00Z,BYN,19862.1162896595
USD,10000.0,2018-07-04T00:00:00Z,HUF,2807666.380114779
USD,10000.0,2018-07-04T00:00:00Z,BYN,19862.1162896595
USD,10000.0,2018-07-04T00:00:00Z,BIF,1.7827377309605237E7
USD,10000.0,2018-07-04T00:00:00Z,XDR,7108.017936
USD,10000.0,2018-07-04T00:00:00Z,BZD,20106.3873172382
USD,10000.0,2018-07-04T00:00:00Z,MOP,80803.1603764849
USD,10000.0,2018-07-04T00:00:00Z,NAD,136966.4882118503
USD,10000.0,2018-07-04T00:00:00Z,EUR,8576.8389440436
USD,10000.0,2018-07-04T00:00:00Z,TMT,35013.767546
USD,10000.0,2018-07-04T00:00:00Z,PEN,32870.317442
USD,10000.0,2018-07-04T00:00:00Z,WST,25821.2580634117
USD,10000.0,2018-07-04T00:00:00Z,TMT,35013.767546
USD,10000.0,2018-07-04T00:00:00Z,EUR,8576.8389440436
USD,10000.0,2018-07-04T00:00:00Z,EUR,8576.8389440436
USD,10000.0,2018-07-04T00:00:00Z,GTQ,74984.1087709554
USD,10000.0,2018-07-04T00:00:00Z,CLP,6498676.012317
USD,10000.0,2018-07-04T00:00:00Z,EUR,8576.8389440436
USD,10000.0,2018-07-04T00:00:00Z,TND,26277.9453487121
USD,10000.0,2018-07-04T00:00:00Z,SLL,8.127507095269E7
USD,10000.0,2018-07-04T00:00:00Z,DOP,494861.3210253954
USD,10000.0,2018-07-04T00:00:00Z,KMF,4219528.1574135
USD,10000.0,2018-07-04T00:00:00Z,GEL,24448.7917689072
USD,10000.0,2018-07-04T00:00:00Z,MAD,94877.1326693833
USD,10000.0,2018-07-04T00:00:00Z,AZN,17018.4240268027
USD,10000.0,2018-07-04T00:00:00Z,TOP,22364.5814714529
USD,10000.0,2018-07-04T00:00:00Z,AZN,17018.4240268027
USD,10000.0,2018-07-04T00:00:00Z,PGK,32535.080651
USD,10000.0,2018-07-04T00:00:00Z,CNH,66713.013984206
USD,10000.0,2018-07-04T00:00:00Z,UAH,262987.7452193599
USD,10000.0,2018-07-04T00:00:00Z,ERN,150000.0
USD,10000.0,2018-07-04T00:00:00Z,MRO,3560669.849854
USD,10000.0,2018-07-04T00:00:00Z,CNY,66421.3939721629
USD,10000.0,2018-07-04T00:00:00Z,MRU,356066.9849854
USD,10000.0,2018-07-04T00:00:00Z,BMD,10000.0
USD,10000.0,2018-07-04T00:00:00Z,PHP,534071.369848
USD,10000.0,2018-07-04T00:00:00Z,PYG,5.690442829718699E7
USD,10000.0,2018-07-04T00:00:00Z,JMD,1294297.1549282107
USD,10000.0,2018-07-04T00:00:00Z,EUR,8576.8389440436
USD,10000.0,2018-07-04T00:00:00Z,COP,2.9086361352494E7
USD,10000.0,2018-07-04T00:00:00Z,USD,10000.0
USD,10000.0,2018-07-04T00:00:00Z,GGP,7579.2287920165
USD,10000.0,2018-07-04T00:00:00Z,ETB,275746.996644
USD,10000.0,2018-07-04T00:00:00Z,VEF,99875.0
USD,10000.0,2018-07-04T00:00:00Z,SOS,5783002.252828
USD,10000.0,2018-07-04T00:00:00Z,VEF,99875.0
USD,10000.0,2018-07-04T00:00:00Z,VUV,1123909.285659212
USD,10000.0,2018-07-04T00:00:00Z,LAK,8.430387115553367E7
USD,10000.0,2018-07-04T00:00:00Z,BND,13651.9259709064
USD,10000.0,2018-07-04T00:00:00Z,ZMW,100239.132601469
USD,10000.0,2018-07-04T00:00:00Z,LRD,1508337.09065
USD,10000.0,2018-07-04T00:00:00Z,ALL,1082504.4094530933
USD,10000.0,2018-07-04T00:00:00Z,GHS,47892.983854
USD,10000.0,2018-07-04T00:00:00Z,EUR,8576.8389440436
USD,10000.0,2018-07-04T00:00:00Z,ZMW,100239.132601469
USD,10000.0,2018-07-04T00:00:00Z,SPL,1666.66666
USD,10000.0,2018-07-04T00:00:00Z,TRY,46765.2449258771
USD,10000.0,2018-07-04T00:00:00Z,ILS,36545.8157228395
USD,10000.0,2018-07-04T00:00:00Z,GHS,47892.983854
USD,10000.0,2018-07-04T00:00:00Z,GYD,2089216.2552694003
USD,10000.0,2018-07-04T00:00:00Z,KPW,9000298.883971
USD,10000.0,2018-07-04T00:00:00Z,BOB,69047.2686450136
USD,10000.0,2018-07-04T00:00:00Z,MDL,168499.206738
USD,10000.0,2018-07-04T00:00:00Z,AMD,4824859.741013024
USD,10000.0,2018-07-04T00:00:00Z,TRY,46765.2449258771
USD,10000.0,2018-07-04T00:00:00Z,LBP,1.5075E7
USD,10000.0,2018-07-04T00:00:00Z,JOD,7090.0
USD,10000.0,2018-07-04T00:00:00Z,HKD,78449.6702684319
USD,10000.0,2018-07-04T00:00:00Z,EUR,8576.8389440436
USD,10000.0,2018-07-04T00:00:00Z,LSL,136966.4882118503
USD,10000.0,2018-07-04T00:00:00Z,CAD,13144.8074920156
USD,10000.0,2018-07-04T00:00:00Z,EUR,8576.8389440436
USD,10000.0,2018-07-04T00:00:00Z,MUR,347774.4030920231
USD,10000.0,2018-07-04T00:00:00Z,IMP,7579.2287920165
USD,10000.0,2018-07-04T00:00:00Z,RON,39980.7451449293
USD,10000.0,2018-07-04T00:00:00Z,GIP,7579.2287920165
USD,10000.0,2018-07-04T00:00:00Z,RON,39980.7451449293
USD,10000.0,2018-07-04T00:00:00Z,NGN,3604901.5399008645
USD,10000.0,2018-07-04T00:00:00Z,CRC,5677107.765852264
USD,10000.0,2018-07-04T00:00:00Z,PKR,1217177.6171892004
USD,10000.0,2018-07-04T00:00:00Z,ANG,17928.793065
USD,10000.0,2018-07-04T00:00:00Z,SRD,74657.341809
USD,10000.0,2018-07-04T00:00:00Z,EUR,8576.8389440436
