Terms,http://www.xe.com/legal/dfs.php,Privacy,http://www.xe.com/privacy.php
from,amount,timestamp,quotecurrency,mid
CAD,1000.0,2018-08-21T00:00:00Z,EUR,667.2491092191
CAD,1000.0,2018-08-21T00:00:00Z,EUR,667.2491092191
CAD,1000.0,2018-08-21T00:00:00Z,KZT,276859.4722468267
CAD,1000.0,2018-08-21T00:00:00Z,SZL,11129.8904649939
CAD,1000.0,2018-08-21T00:00:00Z,YER,191871.3995877696
CAD,1000.0,2018-08-21T00:00:00Z,AFN,55668.8584687889
CAD,1000.0,2018-08-21T00:00:00Z,AWG,1372.5047283687
CAD,1000.0,2018-08-21T00:00:00Z,NPR,86010.8092956706
CAD,1000.0,2018-08-21T00:00:00Z,MNT,1889776.279620006
CAD,1000.0,2018-08-21T00:00:00Z,GBP,598.8327067628
CAD,1000.0,2018-08-21T00:00:00Z,BYN,1563.8951772635
CAD,1000.0,2018-08-21T00:00:00Z,HUF,216091.4666844367
CAD,1000.0,2018-08-21T00:00:00Z,BYN,1563.8951772635
CAD,1000.0,2018-08-21T00:00:00Z,BIF,1365857.1481948558
CAD,1000.0,2018-08-21T00:00:00Z,XDR,550.4400247727
CAD,1000.0,2018-08-21T00:00:00Z,BZD,1540.6699930335
CAD,1000.0,2018-08-21T00:00:00Z,MOP,6199.1453581265
CAD,1000.0,2018-08-21T00:00:00Z,NAD,11129.8904649939
CAD,1000.0,2018-08-21T00:00:00Z,EUR,667.2491092191
CAD,1000.0,2018-08-21T00:00:00Z,TMT,2683.7155389414
CAD,1000.0,2018-08-21T00:00:00Z,PEN,2536.3164364108
CAD,1000.0,2018-08-21T00:00:00Z,WST,2015.7973773268
CAD,1000.0,2018-08-21T00:00:00Z,TMT,2683.7155389414
CAD,1000.0,2018-08-21T00:00:00Z,EUR,667.2491092191
CAD,1000.0,2018-08-21T00:00:00Z,EUR,667.2491092191
CAD,1000.0,2018-08-21T00:00:00Z,GTQ,5739.1126727151
CAD,1000.0,2018-08-21T00:00:00Z,CLP,512599.1198038055
CAD,1000.0,2018-08-21T00:00:00Z,EUR,667.2491092191
CAD,1000.0,2018-08-21T00:00:00Z,TND,2111.9127504548
CAD,1000.0,2018-08-21T00:00:00Z,SLL,6417152.585550549
CAD,1000.0,2018-08-21T00:00:00Z,DOP,38202.6787166611
CAD,1000.0,2018-08-21T00:00:00Z,KMF,328265.0429520175
CAD,1000.0,2018-08-21T00:00:00Z,GEL,1955.9034276611
