Terms,http://www.xe.com/legal/dfs.php,Privacy,http://www.xe.com/privacy.php
from,amount,timestamp,quotecurrency,mid
USD,5000.0,2018-08-20T00:00:00Z,YER,1251257.8537305
USD,5000.0,2018-08-20T00:00:00Z,AFN,363375.255612
USD,5000.0,2018-08-20T00:00:00Z,AWG,8950.0
USD,5000.0,2018-08-20T00:00:00Z,NPR,560985.269875764
USD,5000.0,2018-08-20T00:00:00Z,MNT,1.22910110011405E7
USD,5000.0,2018-08-20T00:00:00Z,GBP,3922.5716166303
USD,5000.0,2018-08-20T00:00:00Z,BYN,10264.8457075
USD,5000.0,2018-08-20T00:00:00Z,HUF,1412643.4938943738
USD,5000.0,2018-08-20T00:00:00Z,BYN,10264.8457075
USD,5000.0,2018-08-20T00:00:00Z,BIF,8904975.430636
USD,5000.0,2018-08-20T00:00:00Z,XDR,3596.265993
USD,5000.0,2018-08-20T00:00:00Z,BZD,10055.481258
USD,5000.0,2018-08-20T00:00:00Z,MOP,40426.1109211458
USD,5000.0,2018-08-20T00:00:00Z,NAD,73786.7653479045
USD,5000.0,2018-08-20T00:00:00Z,EUR,4371.5564925936
USD,5000.0,2018-08-20T00:00:00Z,TMT,17500.005335
USD,5000.0,2018-08-20T00:00:00Z,PEN,16573.694945
USD,5000.0,2018-08-20T00:00:00Z,WST,13190.3941492411
USD,5000.0,2018-08-20T00:00:00Z,TMT,17500.005335
USD,5000.0,2018-08-20T00:00:00Z,EUR,4371.5564925936
USD,5000.0,2018-08-20T00:00:00Z,EUR,4371.5564925936
USD,5000.0,2018-08-20T00:00:00Z,GTQ,37453.6670495
USD,5000.0,2018-08-20T00:00:00Z,CLP,3338360.972004
USD,5000.0,2018-08-20T00:00:00Z,EUR,4371.5564925936
USD,5000.0,2018-08-20T00:00:00Z,TND,13807.9486419476
USD,5000.0,2018-08-20T00:00:00Z,SLL,4.21803420424195E7
USD,5000.0,2018-08-20T00:00:00Z,DOP,249110.2156788969
USD,5000.0,2018-08-20T00:00:00Z,KMF,2150664.811659175
USD,5000.0,2018-08-20T00:00:00Z,GEL,12806.804755
USD,5000.0,2018-08-20T00:00:00Z,MAD,47639.4088560461
USD,5000.0,2018-08-20T00:00:00Z,AZN,8493.810276
USD,5000.0,2018-08-20T00:00:00Z,TOP,11599.6119564702
USD,5000.0,2018-08-20T00:00:00Z,AZN,8493.810276
USD,5000.0,2018-08-20T00:00:00Z,PGK,16285.672783
USD,5000.0,2018-08-20T00:00:00Z,CNH,34185.4978489828
